date,cuisine_type,popularity_score,avg_price,season,day_type,is_holiday,weather_impact_category,booking_lead_time_days
2025-04-23,Chinese,77.57,130.47,Shoulder,Weekday,False,Favorable Weather,1
2025-04-23,Indian,73.36,134.38,Shoulder,Weekday,False,Favorable Weather,2
2025-04-23,Mexican,66.92,233.33,Shoulder,Weekday,False,Favorable Weather,3
2025-04-23,French,55.13,387.08,Shoulder,Weekday,False,Favorable Weather,1
2025-04-23,Thai,62.8,235.85,Shoulder,Weekday,False,Favorable Weather,0
2025-04-23,Iranian,72.57,216.86,Shoulder,Weekday,False,Favorable Weather,3
2025-04-23,Mediterranean,57.39,203.4,Shoulder,Weekday,False,Favorable Weather,1
2025-04-23,Emirati,60.23,194.07,Shoulder,Weekday,False,Favorable Weather,1
2025-04-23,Seafood,61.44,267.45,Shoulder,Weekday,False,Favorable Weather,1
2025-04-24,Italian,50.0,152.45,Shoulder,Weekday,False,Neutral,1
2025-04-24,Chinese,70.08,154.97,Shoulder,Weekday,False,Neutral,2
2025-04-24,Indian,71.34,220.97,Shoulder,Weekday,False,Neutral,2
2025-04-24,Mexican,65.22,112.98,Shoulder,Weekday,False,Neutral,2
2025-04-24,French,79.91,239.3,Shoulder,Weekday,False,Neutral,1
2025-04-24,Thai,57.21,222.55,Shoulder,Weekday,False,Neutral,1
2025-04-24,Iranian,50.0,225.44,Shoulder,Weekday,False,Neutral,1
2025-04-24,Mediterranean,61.38,222.96,Shoulder,Weekday,False,Neutral,1
2025-04-24,Emirati,58.11,230.97,Shoulder,Weekday,False,Neutral,1
2025-04-24,Seafood,71.28,305.33,Shoulder,Weekday,False,Neutral,3
2025-04-25,Italian,62.55,122.93,Shoulder,Weekend,False,Favorable Weather,1
2025-04-25,Chinese,76.74,251.89,Shoulder,Weekend,False,Favorable Weather,3
2025-04-25,Indian,74.98,204.7,Shoulder,Weekend,False,Favorable Weather,1
2025-04-25,Mexican,90.59,130.91,Shoulder,Weekend,False,Favorable Weather,12
2025-04-25,French,69.2,221.72,Shoulder,Weekend,False,Favorable Weather,1
2025-04-25,Thai,70.82,169.83,Shoulder,Weekend,False,Favorable Weather,1
2025-04-25,Iranian,88.15,157.83,Shoulder,Weekend,False,Favorable Weather,3
2025-04-25,Mediterranean,100.0,260.2,Shoulder,Weekend,False,Favorable Weather,10
2025-04-25,Emirati,100.0,215.65,Shoulder,Weekend,False,Favorable Weather,11
2025-04-25,Seafood,100.0,230.93,Shoulder,Weekend,False,Favorable Weather,13
2025-04-26,Italian,66.97,264.41,Shoulder,Weekend,False,Neutral,2
2025-04-26,Chinese,71.75,144.61,Shoulder,Weekend,False,Neutral,2
2025-04-26,Indian,65.05,261.83,Shoulder,Weekend,False,Neutral,1
2025-04-26,Mexican,82.9,259.91,Shoulder,Weekend,False,Neutral,3
2025-04-26,French,85.55,352.78,Shoulder,Weekend,False,Neutral,4
2025-04-26,Thai,91.41,174.1,Shoulder,Weekend,False,Neutral,5
2025-04-26,Iranian,74.77,185.53,Shoulder,Weekend,False,Neutral,3
2025-04-26,Mediterranean,97.92,296.37,Shoulder,Weekend,False,Neutral,12
2025-04-26,Emirati,85.88,299.25,Shoulder,Weekend,False,Neutral,4
2025-04-26,Seafood,92.76,265.98,Shoulder,Weekend,False,Neutral,12
2025-04-27,Italian,50.86,126.85,Shoulder,Weekday,False,Favorable Weather,0
2025-04-27,Chinese,73.24,194.37,Shoulder,Weekday,False,Favorable Weather,2
2025-04-27,Indian,57.03,241.42,Shoulder,Weekday,False,Favorable Weather,0
2025-04-27,Mexican,70.95,183.85,Shoulder,Weekday,False,Favorable Weather,2
2025-04-27,French,80.11,315.31,Shoulder,Weekday,False,Favorable Weather,3
2025-04-27,Thai,68.7,228.54,Shoulder,Weekday,False,Favorable Weather,1
2025-04-27,Iranian,61.01,172.69,Shoulder,Weekday,False,Favorable Weather,0
2025-04-27,Mediterranean,84.48,307.99,Shoulder,Weekday,False,Favorable Weather,5
2025-04-27,Emirati,63.98,238.87,Shoulder,Weekday,False,Favorable Weather,1
2025-04-27,Seafood,84.8,253.68,Shoulder,Weekday,False,Favorable Weather,4
2025-04-28,Italian,54.06,149.38,Shoulder,Weekday,False,Neutral,0
2025-04-28,Chinese,57.17,243.54,Shoulder,Weekday,False,Neutral,0
2025-04-28,Indian,50.0,189.17,Shoulder,Weekday,False,Neutral,0
2025-04-28,Mexican,73.32,241.85,Shoulder,Weekday,False,Neutral,1
2025-04-28,French,71.53,220.42,Shoulder,Weekday,False,Neutral,1
2025-04-28,Thai,74.35,143.18,Shoulder,Weekday,False,Neutral,3
2025-04-28,Iranian,75.51,152.67,Shoulder,Weekday,False,Neutral,1
2025-04-28,Mediterranean,75.5,216.12,Shoulder,Weekday,False,Neutral,2
2025-04-28,Emirati,76.75,276.99,Shoulder,Weekday,False,Neutral,1
2025-04-28,Seafood,74.26,294.62,Shoulder,Weekday,False,Neutral,1
2025-04-29,Italian,65.37,141.28,Shoulder,Weekday,False,High Favorable Weather,3
2025-04-29,Chinese,65.47,141.41,Shoulder,Weekday,False,High Favorable Weather,1
2025-04-29,Indian,73.08,194.22,Shoulder,Weekday,False,High Favorable Weather,1
2025-04-29,Mexican,64.62,207.43,Shoulder,Weekday,False,High Favorable Weather,1
2025-04-29,French,77.12,296.46,Shoulder,Weekday,False,High Favorable Weather,3
2025-04-29,Thai,78.09,157.84,Shoulder,Weekday,False,High Favorable Weather,3
2025-04-29,Iranian,70.59,156.7,Shoulder,Weekday,False,High Favorable Weather,3
2025-04-29,Mediterranean,67.49,195.74,Shoulder,Weekday,False,High Favorable Weather,2
2025-04-29,Emirati,71.79,323.47,Shoulder,Weekday,False,High Favorable Weather,2
2025-04-29,Seafood,75.22,294.4,Shoulder,Weekday,False,High Favorable Weather,3
2025-04-30,Italian,51.7,180.69,Shoulder,Weekday,False,High Favorable Weather,0
2025-04-30,Chinese,55.44,209.94,Shoulder,Weekday,False,High Favorable Weather,1
2025-04-30,Indian,58.08,192.36,Shoulder,Weekday,False,High Favorable Weather,1
2025-04-30,Mexican,65.54,155.47,Shoulder,Weekday,False,High Favorable Weather,1
2025-04-30,French,82.88,231.99,Shoulder,Weekday,False,High Favorable Weather,3
2025-04-30,Thai,54.07,151.18,Shoulder,Weekday,False,High Favorable Weather,0
2025-04-30,Iranian,77.45,236.76,Shoulder,Weekday,False,High Favorable Weather,2
2025-04-30,Mediterranean,65.97,298.69,Shoulder,Weekday,False,High Favorable Weather,1
2025-04-30,Emirati,79.56,273.66,Shoulder,Weekday,False,High Favorable Weather,2
2025-04-30,Seafood,61.0,279.15,Shoulder,Weekday,False,High Favorable Weather,0
2025-05-01,Italian,50.0,195.77,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-01,Chinese,52.81,181.88,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-01,Indian,50.0,164.33,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-01,Mexican,50.0,102.62,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-01,French,62.97,228.26,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-01,Thai,59.42,166.37,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-01,Iranian,52.67,229.8,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-01,Mediterranean,54.98,195.57,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-01,Emirati,72.46,213.69,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-01,Seafood,70.85,293.78,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-02,Italian,59.13,256.59,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-02,Chinese,51.15,211.91,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-02,Indian,59.85,221.46,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-02,Mexican,66.99,204.91,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-02,French,79.21,393.18,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-05-02,Thai,53.21,213.94,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-02,Iranian,67.93,211.88,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-02,Mediterranean,67.41,429.92,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-02,Emirati,66.82,248.34,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-02,Seafood,73.28,263.46,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-03,Italian,59.69,159.99,Summer/Off-Peak,Weekend,False,Favorable Weather,0
2025-05-03,Chinese,54.43,126.58,Summer/Off-Peak,Weekend,False,Favorable Weather,0
2025-05-03,Indian,63.98,226.1,Summer/Off-Peak,Weekend,False,Favorable Weather,0
2025-05-03,Mexican,67.07,231.88,Summer/Off-Peak,Weekend,False,Favorable Weather,1
2025-05-03,French,66.49,329.42,Summer/Off-Peak,Weekend,False,Favorable Weather,2
2025-05-03,Thai,75.01,148.02,Summer/Off-Peak,Weekend,False,Favorable Weather,1
2025-05-03,Iranian,58.01,145.21,Summer/Off-Peak,Weekend,False,Favorable Weather,1
2025-05-03,Mediterranean,58.13,428.41,Summer/Off-Peak,Weekend,False,Favorable Weather,0
2025-05-03,Emirati,89.12,326.45,Summer/Off-Peak,Weekend,False,Favorable Weather,4
2025-05-03,Seafood,84.37,366.73,Summer/Off-Peak,Weekend,False,Favorable Weather,6
2025-05-04,Italian,50.0,230.77,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-04,Chinese,50.0,148.93,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-04,Indian,56.97,129.13,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-04,Mexican,51.89,198.24,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-04,French,54.47,201.08,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-04,Thai,65.4,219.89,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-04,Iranian,57.0,116.41,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-04,Mediterranean,63.87,295.6,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-04,Emirati,73.25,318.41,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,2
2025-05-04,Seafood,57.18,179.27,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-05,Italian,51.27,204.52,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-05,Chinese,50.0,181.63,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-05,Indian,50.0,177.87,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-05,Mexican,50.46,174.48,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-05,French,71.0,233.78,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-05,Thai,50.0,140.38,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-05,Iranian,50.0,154.78,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-05,Mediterranean,57.49,364.54,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-05,Emirati,50.0,279.68,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-05,Seafood,69.73,201.47,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-06,Italian,56.72,164.0,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-06,Chinese,50.0,122.6,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-06,Indian,55.66,169.18,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-06,Mexican,57.66,147.26,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-06,French,60.1,376.2,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-06,Thai,57.88,173.32,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-06,Iranian,50.0,155.17,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-06,Mediterranean,58.19,219.41,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-06,Emirati,52.6,205.83,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-06,Seafood,69.7,297.96,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-07,Italian,50.0,209.41,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-07,Chinese,60.45,143.57,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-07,Indian,50.0,228.36,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-07,Mexican,50.0,107.28,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-07,French,51.99,309.72,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-07,Thai,50.0,144.71,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-07,Iranian,50.0,111.74,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-07,Mediterranean,55.7,348.35,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-07,Emirati,73.9,240.11,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,3
2025-05-07,Seafood,50.0,241.24,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-08,Italian,50.0,137.38,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-08,Chinese,60.23,223.73,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-08,Indian,51.1,198.57,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-08,Mexican,58.85,169.78,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-08,French,51.13,333.47,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-08,Thai,52.03,143.94,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-08,Iranian,50.0,171.24,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-08,Mediterranean,54.87,304.01,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-08,Emirati,67.11,326.81,Summer/Off-Peak,Weekday,False,Neutral,3
2025-05-08,Seafood,66.6,311.79,Summer/Off-Peak,Weekday,False,Neutral,3
2025-05-09,Italian,65.1,224.18,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-05-09,Chinese,57.7,174.27,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-09,Indian,53.09,138.53,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-09,Mexican,79.67,243.85,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-05-09,French,68.27,249.36,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-09,Thai,63.29,249.97,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-05-09,Iranian,55.2,186.23,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-09,Mediterranean,85.26,278.39,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-05-09,Emirati,63.68,347.41,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-05-09,Seafood,72.38,286.05,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,2
2025-05-10,Italian,53.71,179.92,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-10,Chinese,73.26,242.66,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-10,Indian,58.83,158.84,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-10,Mexican,74.48,256.12,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-10,French,54.91,410.58,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-10,Thai,72.97,134.52,Summer/Off-Peak,Weekend,False,Severe Heat Impact,1
2025-05-10,Iranian,58.25,138.55,Summer/Off-Peak,Weekend,False,Severe Heat Impact,0
2025-05-10,Mediterranean,66.73,243.15,Summer/Off-Peak,Weekend,False,Severe Heat Impact,2
2025-05-10,Emirati,89.79,215.89,Summer/Off-Peak,Weekend,False,Severe Heat Impact,4
2025-05-10,Seafood,65.85,226.92,Summer/Off-Peak,Weekend,False,Severe Heat Impact,3
2025-05-11,Italian,55.31,209.88,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-11,Chinese,68.22,126.87,Summer/Off-Peak,Weekday,False,Neutral,3
2025-05-11,Indian,59.35,233.09,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-11,Mexican,51.84,210.77,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-11,French,59.36,336.87,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-11,Thai,50.0,109.29,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-11,Iranian,50.0,184.57,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-11,Mediterranean,62.18,362.13,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-11,Emirati,54.36,332.6,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-11,Seafood,61.87,276.44,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-12,Italian,54.78,234.4,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-12,Chinese,60.93,120.65,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-12,Indian,50.0,208.08,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-12,Mexican,51.21,119.36,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-12,French,64.98,196.27,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-12,Thai,50.0,208.83,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-12,Iranian,59.89,177.73,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-12,Mediterranean,63.81,211.61,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-12,Emirati,60.52,330.33,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-12,Seafood,70.02,184.4,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,3
2025-05-13,Italian,59.97,197.42,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-13,Chinese,62.61,187.8,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-13,Indian,50.0,195.38,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-13,Mexican,64.53,231.9,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-13,French,69.28,231.52,Summer/Off-Peak,Weekday,False,Severe Heat Impact,2
2025-05-13,Thai,50.0,99.16,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-13,Iranian,61.85,230.01,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2025-05-13,Mediterranean,66.6,204.09,Summer/Off-Peak,Weekday,False,Severe Heat Impact,2
2025-05-13,Emirati,51.05,197.51,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2025-05-13,Seafood,72.72,292.66,Summer/Off-Peak,Weekday,False,Severe Heat Impact,3
2025-05-14,Italian,50.2,238.05,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-14,Chinese,64.63,132.4,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-14,Indian,62.44,181.35,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-14,Mexican,60.69,133.21,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-14,French,57.32,316.52,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-14,Thai,50.0,177.28,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-14,Iranian,65.51,177.3,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-14,Mediterranean,67.43,256.89,Summer/Off-Peak,Weekday,False,Neutral,3
2025-05-14,Emirati,69.82,239.3,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-14,Seafood,70.6,180.24,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-15,Italian,62.51,105.91,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-15,Chinese,50.0,103.49,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-15,Indian,52.44,194.56,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-15,Mexican,50.28,221.07,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-15,French,74.42,382.02,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-15,Thai,67.97,174.3,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-15,Iranian,50.0,162.4,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-15,Mediterranean,56.13,332.01,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-15,Emirati,50.42,278.12,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-15,Seafood,75.3,187.04,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-16,Italian,73.5,192.81,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-16,Chinese,60.13,260.24,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-05-16,Indian,66.7,218.14,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-05-16,Mexican,60.59,229.7,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-16,French,77.16,300.27,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-05-16,Thai,60.48,123.39,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,0
2025-05-16,Iranian,76.08,156.38,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,3
2025-05-16,Mediterranean,63.12,254.67,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-16,Emirati,63.16,293.82,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,1
2025-05-16,Seafood,90.51,291.27,Summer/Off-Peak,Weekend,False,Moderate Heat Impact,7
2025-05-17,Italian,55.58,128.67,Summer/Off-Peak,Weekend,False,Neutral,0
2025-05-17,Chinese,80.53,200.48,Summer/Off-Peak,Weekend,False,Neutral,3
2025-05-17,Indian,67.71,240.97,Summer/Off-Peak,Weekend,False,Neutral,2
2025-05-17,Mexican,56.71,186.76,Summer/Off-Peak,Weekend,False,Neutral,1
2025-05-17,French,86.4,258.06,Summer/Off-Peak,Weekend,False,Neutral,7
2025-05-17,Thai,75.71,111.04,Summer/Off-Peak,Weekend,False,Neutral,3
2025-05-17,Iranian,58.97,150.16,Summer/Off-Peak,Weekend,False,Neutral,1
2025-05-17,Mediterranean,77.18,219.2,Summer/Off-Peak,Weekend,False,Neutral,2
2025-05-17,Emirati,62.63,196.09,Summer/Off-Peak,Weekend,False,Neutral,1
2025-05-17,Seafood,65.44,373.44,Summer/Off-Peak,Weekend,False,Neutral,2
2025-05-18,Italian,50.0,153.43,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-18,Chinese,53.19,214.78,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-18,Indian,62.27,152.33,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-18,Mexican,50.0,188.65,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-18,French,50.0,339.63,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-18,Thai,51.01,193.46,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2025-05-18,Iranian,50.0,101.51,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-18,Mediterranean,70.72,389.4,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2025-05-18,Emirati,68.65,280.14,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,3
2025-05-18,Seafood,69.22,180.68,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,2
2025-05-19,Italian,50.0,146.35,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-19,Chinese,62.32,238.61,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-19,Indian,67.95,120.12,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-19,Mexican,66.79,174.77,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-19,French,53.95,381.26,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-19,Thai,52.36,184.26,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-19,Iranian,60.83,242.96,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-19,Mediterranean,56.03,372.02,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-19,Emirati,67.0,218.05,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-19,Seafood,51.62,251.79,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-20,Italian,58.3,119.79,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-20,Chinese,67.19,197.42,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-05-20,Indian,51.19,219.01,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-20,Mexican,50.0,125.31,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-20,French,51.03,255.24,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2025-05-20,Thai,57.73,178.52,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-20,Iranian,57.43,103.83,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2025-05-20,Mediterranean,76.02,265.49,Summer/Off-Peak,Weekday,False,Favorable Weather,3
2025-05-20,Emirati,69.85,231.78,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-05-20,Seafood,77.29,213.72,Summer/Off-Peak,Weekday,False,Favorable Weather,2
2025-05-21,Italian,62.54,122.51,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-21,Chinese,57.43,179.18,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-21,Indian,68.18,123.61,Summer/Off-Peak,Weekday,False,Neutral,3
2025-05-21,Mexican,50.0,242.43,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-21,French,62.26,284.56,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-21,Thai,51.86,163.13,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-21,Iranian,58.03,115.26,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-21,Mediterranean,67.57,200.38,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-21,Emirati,70.54,308.18,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-21,Seafood,53.33,202.89,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-22,Italian,66.63,105.37,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-22,Chinese,50.0,152.74,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-22,Indian,50.0,159.55,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-22,Mexican,50.78,134.1,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-22,French,68.14,362.81,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-22,Thai,50.0,207.82,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-22,Iranian,50.0,121.75,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-22,Mediterranean,72.03,250.29,Summer/Off-Peak,Weekday,False,Neutral,2
2025-05-22,Emirati,63.11,238.87,Summer/Off-Peak,Weekday,False,Neutral,0
2025-05-22,Seafood,59.59,313.73,Summer/Off-Peak,Weekday,False,Neutral,1
2025-05-23,Italian,74.29,136.96,Summer/Off-Peak,Weekend,False,Neutral,2
2025-05-23,Chinese,54.56,110.79,Summer/Off-Peak,Weekend,False,Neutral,1
2025-05-23,Indian,79.12,232.78,Summer/Off-Peak,Weekend,False,Neutral,1
2025-05-23,Mexican,58.24,211.38,Summer/Off-Peak,Weekend,False,Neutral,1
